ad_id,x_value,y_value
c_z1z1*,4.3395815850752015,-26.412952355942977
c_z1z1*,2.740890220205173,-14.485058850221277
c_z1z1*,1.8222674215300838,-9.428044160670197
c_z1z1*,1.5681427540911919,-6.975949526694236
c_z1z1*,1.2824747442963709,-5.586502164176133
c_z1z1*,1.0724067669037478,-4.678910556642862
c_z1z1*,4.290883987301444,-24.500581873123394
c_z1z1*,2.6748358965725214,-13.375730101139498
c_z1z1*,1.9415126678838825,-8.730321441674883
c_z1z1*,1.5104063257622442,-6.364005461658241
c_z1z1*,1.2686952276017758,-5.059851764247091
c_z1z1*,1.081118075501796,-4.184914258827414
c_z1θ1*,4.366068336568963,-5.6622387574757305
c_z1θ1*,2.6971166663926383,-1.518875642504613
c_z1θ1*,1.9696761088199726,-0.3977389031867534
c_z1θ1*,1.5328851530541812,-0.06918614603433906
c_z1θ1*,1.2585747782775631,0.10497391430754771
c_z1θ1*,1.0763281038078776,0.14958738797821694
c_z1θ1*,4.281625179504499,-8.655951563971904
c_z1θ1*,2.6223447652708614,-3.2721320036850194
c_z1θ1*,1.9622682059108525,-1.0057757227440538
c_z1θ1*,1.4208098245516425,-0.22710432801579664
c_z1θ1*,1.3146744541388116,-0.07316474622785846
c_z1θ1*,1.0818098552367126,0.25776167901816316
c_z1z2*,5.262855465848908,1.2662486903829695
c_z1z2*,3.2917355365418017,-0.07367984726891916
c_z1z2*,2.3392890803801825,-0.7362643723453764
c_z1z2*,1.776215796083528,-0.7792594516487914
c_z1z2*,1.4367718636957834,-0.8161828685110366
c_z1z2*,1.3133955005030125,-0.693304386467779
c_z1z2*,6.992261991150088,9.229258636166854
c_z1z2*,4.352153015875595,3.994618144793461
c_z1z2*,3.1237692951346046,1.6161751800294932
c_z1z2*,2.4660222667138996,0.5401898572654714
c_z1z2*,2.056885526445381,-0.014252334530735641
c_z1z2*,1.738193141504101,-0.246100716750779
c_z1z2*,5.183098669305562,-1.2551329755261804
c_z1z2*,3.262547475739352,-1.169714595008415
c_z1z2*,2.266962743015972,-1.0275318208348323
c_z1z2*,1.7736201407819545,-0.8456597567199831
c_z1z2*,1.4718129878293926,-0.6981506713230656
c_z1z2*,1.3270440901219096,-0.5796905860282671
c_z1z2*,6.95574803667908,2.42678590476946
c_z1z2*,4.318297382570146,0.6901714630148297
c_z1z2*,3.131421446364372,-0.06303932121073291
c_z1z2*,2.4971322694243763,-0.45241660165374536
c_z1z2*,2.05262422646856,-0.4982069576515456
c_z1z2*,1.7454448677416345,-0.5301761935789443
c_z1θ2*,5.126580677489702,-12.087911978060855
c_z1θ2*,3.221635813573592,-5.9168601639533716
c_z1θ2*,2.317006598440182,-3.0514948395911246
c_z1θ2*,1.8555920604755636,-1.846128645912097
c_z1θ2*,1.514251792993163,-1.2239241314107017
c_z1θ2*,1.2813262845066677,-0.7952304346153936
c_z1θ2*,6.9129445742007665,-23.2767929655056
c_z1θ2*,4.363089986073256,-11.288323253287434
c_z1θ2*,3.1486763736002814,-6.180504052082892
c_z1θ2*,2.495804758595618,-3.751647703392588
c_z1θ2*,2.0630728156935043,-2.353016930956383
c_z1θ2*,1.7237665807021727,-1.629732079649575
c_z1θ2*,5.213588013986858,-12.563435077074292
c_z1θ2*,3.1561887882721202,-5.923677617355628
c_z1θ2*,2.4095313017452837,-3.1147508449233507
c_z1θ2*,1.8426680274959106,-1.7814370959083314
c_z1θ2*,1.548146262817312,-1.1637929404521006
c_z1θ2*,1.3083859561108682,-0.7829403658237424
c_z1θ2*,6.953958181987868,-23.540143880617677
c_z1θ2*,4.363751013911129,-11.544531795697456
c_z1θ2*,3.1604017973769056,-6.258384106522733
c_z1θ2*,2.486720404091336,-3.7962894756171903
c_z1θ2*,2.0552117139411337,-2.3694777583423496
c_z1θ2*,1.7241653862522113,-1.6704438898714349
c_θ1z1*,4.3395815850752015,-5.1486835492612615
c_θ1z1*,2.740890220205173,-2.93528089854061
c_θ1z1*,1.8222674215300838,-1.9916973644159215
c_θ1z1*,1.5681427540911919,-1.5053702463694518
c_θ1z1*,1.2824747442963709,-1.2259985403747051
c_θ1z1*,1.0724067669037478,-1.0311020684475256
c_θ1z1*,4.290883987301444,-4.814114589023186
c_θ1z1*,2.6748358965725214,-2.7770212048572045
c_θ1z1*,1.9415126678838825,-1.8943900645532468
c_θ1z1*,1.5104063257622442,-1.454629194797455
c_θ1z1*,1.2686952276017758,-1.195813825268282
c_θ1z1*,1.081118075501796,-1.0125010284368492
c_θ1θ1*,4.366068336568963,-0.515143407433911
c_θ1θ1*,2.6971166663926383,-0.10426509463570215
c_θ1θ1*,1.9696761088199726,-0.09547316874240053
c_θ1θ1*,1.5328851530541812,-0.0805820790982106
c_θ1θ1*,1.2585747782775631,-0.09110765709389779
c_θ1θ1*,1.0763281038078776,-0.08708520002211878
c_θ1θ1*,4.281625179504499,-0.4348245152121728
c_θ1θ1*,2.6223447652708614,-0.142190167403133
c_θ1θ1*,1.9622682059108525,-0.07581342436989581
c_θ1θ1*,1.4208098245516425,-0.06135543192912964
c_θ1θ1*,1.3146744541388116,-0.053839361964544606
c_θ1θ1*,1.0818098552367126,-0.05311018688247792
c_θ1z2*,5.262855465848908,0.6208114005931764
c_θ1z2*,3.2917355365418017,0.16343404186783203
c_θ1z2*,2.3392890803801825,0.01947325270438505
c_θ1z2*,1.776215796083528,-0.03111032201488358
c_θ1z2*,1.4367718636957834,-0.05652373923401974
c_θ1z2*,1.3133955005030125,-0.046673481546780506
c_θ1z2*,6.992261991150088,1.336457547677794
c_θ1z2*,4.352153015875595,0.6745971731579461
c_θ1z2*,3.1237692951346046,0.317311175168315
c_θ1z2*,2.4660222667138996,0.13824126101998246
c_θ1z2*,2.056885526445381,0.04768506877026327
c_θ1z2*,1.738193141504101,0.01411058220160016
c_θ1z2*,5.183098669305562,-0.13034533418875666
c_θ1z2*,3.262547475739352,-0.1525578566150258
c_θ1z2*,2.266962743015972,-0.13510034128375614
c_θ1z2*,1.7736201407819545,-0.11751899571380303
c_θ1z2*,1.4718129878293926,-0.09975716499309466
c_θ1z2*,1.3270440901219096,-0.08126930739456067
c_θ1z2*,6.95574803667908,0.227476832843953
c_θ1z2*,4.318297382570146,0.09515948410147973
c_θ1z2*,3.131421446364372,0.003522849995399019
c_θ1z2*,2.4971322694243763,-0.0440456615587899
c_θ1z2*,2.05262422646856,-0.06279906436172304
c_θ1z2*,1.7454448677416345,-0.06614731375192033
c_θ1θ2*,5.126580677489702,-2.014491353537967
c_θ1θ2*,3.221635813573592,-0.9547879139186736
c_θ1θ2*,2.317006598440182,-0.46714099673164944
c_θ1θ2*,1.8555920604755636,-0.28449728651151673
c_θ1θ2*,1.514251792993163,-0.19048876738399698
c_θ1θ2*,1.2813262845066677,-0.12694270529823345
c_θ1θ2*,6.9129445742007665,-3.3245905419843815
c_θ1θ2*,4.363089986073256,-1.63044006828446
c_θ1θ2*,3.1486763736002814,-0.9416215567174804
c_θ1θ2*,2.495804758595618,-0.5834568356051781
c_θ1θ2*,2.0630728156935043,-0.3598298266735145
c_θ1θ2*,1.7237665807021727,-0.262654239530496
c_θ1θ2*,5.213588013986858,-2.024135824960629
c_θ1θ2*,3.1561887882721202,-0.9018866183178768
c_θ1θ2*,2.4095313017452837,-0.48223570392006176
c_θ1θ2*,1.8426680274959106,-0.28347440822082326
c_θ1θ2*,1.548146262817312,-0.18170805132167242
c_θ1θ2*,1.3083859561108682,-0.13041592188659462
c_θ1θ2*,6.953958181987868,-3.3471342891750204
c_θ1θ2*,4.363751013911129,-1.702022947947203
c_θ1θ2*,3.1604017973769056,-0.9464074774863589
c_θ1θ2*,2.486720404091336,-0.5848983953040748
c_θ1θ2*,2.0552117139411337,-0.3700041508845531
c_θ1θ2*,1.7241653862522113,-0.26289783430778996
c_z2z1*,4.3395815850752015,4.419024099010949
